time,p_x,p_des_x,p_y,p_des_y,p_z,p_des_z,q_1,q_des_1,tau_1,q_2,q_des_2,tau_2,q_3,q_des_3,tau_3,q_4,q_des_4,tau_4,q_5,q_des_5,tau_5,q_6,q_des_6,tau_6
22.199999999999616,0.2802007123346646,0.28,-0.001027015393721034,0.0,0.300098634787574,0.3,-0.001708471099846065,-0.3892325395016739,-10.0,0.22860723733901978,-0.3892325395100702,-10.0,1.1172001361846924,-0.12290552564658097,-10.0,-0.011888351291418076,-1.3939606234458988,-10.0,0.8356200456619263,-2.069661910152066,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.219999999999615,0.2802007123346646,0.28,-0.001027015393721034,0.0,0.300098634787574,0.3,-0.001708471099846065,-0.38923254515954403,-10.0,0.22860723733901978,-0.3892325451676812,-10.0,1.1172001361846924,-0.1229055308045428,-10.0,-0.011888351291418076,-1.3939606850453614,-10.0,0.8356200456619263,-2.0696618705589405,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.239999999999615,0.2802007123346646,0.28,-0.001027015393721034,0.0,0.300098634787574,0.3,-0.001708471099846065,-0.3892325503099837,-10.0,0.22860723733901978,-0.38923255032314896,-10.0,1.1172001361846924,-0.1229055355032164,-10.0,-0.011888351291418076,-1.3939607411470074,-10.0,0.8356200456619263,-2.069661834498261,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.259999999999614,0.28017650728701005,0.28,-0.0008905170515681489,0.0,0.3000885141712656,0.3,-0.001221432234160602,-0.3892325550037118,-10.0,0.2285228669643402,-0.3892325550164821,-10.0,1.1170563697814941,-0.1229055397838034,-10.0,-0.011888351291418076,-1.393960792245132,-10.0,0.8356200456619263,-2.06966180165251,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.279999999999614,0.28017650728701005,0.28,-0.0008905170515681489,0.0,0.3000885141712656,0.3,-0.001221432234160602,-0.3892325592789544,-10.0,0.2285228669643402,-0.3892325592912909,-10.0,1.1170563697814941,-0.12290554368344049,-10.0,-0.011888351291418076,-1.393960838785553,-10.0,0.8356200456619263,-2.06966177173532,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.299999999999613,0.28017650728701005,0.28,-0.0008905170515681489,0.0,0.3000885141712656,0.3,-0.001221432234160602,-0.3892325631704646,-10.0,0.2285228669643402,-0.3892325631875875,-10.0,1.1170563697814941,-0.12290554723608206,-10.0,-0.011888351291418076,-1.3939608811754671,-10.0,0.8356200456619263,-2.069661744485146,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.319999999999613,0.28017650728701005,0.28,-0.0008905170515681489,0.0,0.3000885141712656,0.3,-0.001221432234160602,-0.38923256671711676,-10.0,0.2285228669643402,-0.3892325667336681,-10.0,1.1170563697814941,-0.12290555047219083,-10.0,-0.011888351291418076,-1.3939609197813023,-10.0,0.8356200456619263,-2.069661719667141,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.339999999999613,0.28017650728701005,0.28,-0.0008905170515681489,0.0,0.3000885141712656,0.3,-0.001221432234160602,-0.38923256994784705,-10.0,0.2285228669643402,-0.3892325699638439,-10.0,1.1170563697814941,-0.12290555342051168,-10.0,-0.011888351291418076,-1.3939609549472125,-10.0,0.8356200456619263,-2.069661697060105,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.359999999999612,0.28015308924065013,0.28,-0.0007658612522238199,0.0,0.30008277778812226,0.3,-0.00077657779911533,-0.3892325728927947,-10.0,0.228430837392807,-0.3892325729030901,-10.0,1.11692214012146,-0.12290555610607046,-10.0,-0.011888351291418076,-1.3939609869735843,-10.0,0.8356200456619263,-2.0696616764711058,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.37999999999961,0.28015308924065013,0.28,-0.0007658612522238199,0.0,0.30008277778812226,0.3,-0.00077657779911533,-0.3892325755730969,-10.0,0.228430837392807,-0.3892325755830834,-10.0,1.11692214012146,-0.1229055585529403,-10.0,-0.011888351291418076,-1.3939610161479918,-10.0,0.8356200456619263,-2.069661657715159,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.39999999999961,0.28015308924065013,0.28,-0.0007658612522238199,0.0,0.30008277778812226,0.3,-0.00077657779911533,-0.38923257801707756,-10.0,0.228430837392807,-0.3892325780214416,-10.0,1.11692214012146,-0.12290556078199447,-10.0,-0.011888351291418076,-1.3939610427202307,-10.0,0.8356200456619263,-2.069661640631561,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.41999999999961,0.28015308924065013,0.28,-0.0007658612522238199,0.0,0.30008277778812226,0.3,-0.00077657779911533,-0.38923258023809715,-10.0,0.228430837392807,-0.3892325802475446,-10.0,1.11692214012146,-0.12290556281270681,-10.0,-0.011888351291418076,-1.3939610669225913,-10.0,0.8356200456619263,-2.0696616250705815,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.43999999999961,0.28015308924065013,0.28,-0.0007658612522238199,0.0,0.30008277778812226,0.3,-0.00077657779911533,-0.3892325822601875,-10.0,0.228430837392807,-0.3892325822746237,-10.0,1.11692214012146,-0.1229055646618571,-10.0,-0.011888351291418076,-1.3939610889599532,-10.0,0.8356200456619263,-2.069661610902548,-10.0,-0.20421119034290314,0.0,5.584223806858058
22.45999999999961,0.280134985180511,0.28,-0.0006680857509355353,0.0,0.3000783314413773,0.3,-0.0004275971441529691,-0.38923258410706846,-10.0,0.2283598780632019,-0.3892325841157994,-10.0,1.1168185472488403,-0.12290556634636335,-10.0,-0.011888351291418076,-1.3939611090310784,-10.0,0.8356200456619263,-2.069661597998012,-10.0,-0.20421119034290314,0.0,5.584223806858058
