time,p_x,p_des_x,p_y,p_des_y,p_z,p_des_z,q_1,q_des_1,tau_1,q_2,q_des_2,tau_2,q_3,q_des_3,tau_3,q_4,q_des_4,tau_4,q_5,q_des_5,tau_5,q_6,q_des_6,tau_6
0.0,0.1743620196681375,0.28,0.3298604189797988,0.0,0.04455750727060838,0.3,-0.03344077989459038,0.0,-10.0,0.24992573261260986,0.0,-10.0,0.6906901597976685,0.0,-10.0,-0.0024927188642323017,0.0,-2.9805860693230537,0.4188086986541748,0.0,-10.0,-0.08954612910747528,0.0,1.792713504731646
0.02,0.1743620196681375,0.28,0.3298604189797988,0.0,0.04455750727060838,0.3,-0.03344077989459038,-0.13361776130836275,-10.0,0.24992573261260986,-0.13361776130836275,-10.0,0.6906901597976685,-0.020173437687047664,-10.0,-0.0024927188642323017,-0.006111034396763756,-2.109739309312778,0.4188086986541748,-1.2033842279538352,-10.0,-0.08954612910747528,0.0,1.7945044273137956
0.04,0.1743620196681375,0.28,0.3298604189797988,0.0,0.04455750727060838,0.3,-0.03344077989459038,-0.1799897576251413,-10.0,0.24992573261260986,-0.1799897576251413,-10.0,0.6906901597976685,-0.04616063653101965,-10.0,-0.0024927188642323017,-0.010113279011837232,-2.1660649441476245,0.4188086986541748,-1.66065160390536,-10.0,-0.08954612910747528,0.0,1.796295349895945
0.06,0.1743620196681375,0.28,0.3298604189797988,0.0,0.04455750727060838,0.3,-0.03344077989459038,-0.2031832543436036,-10.0,0.24992573261260986,-0.20318325431187723,-10.0,0.6906901597976685,-0.06812890471138416,-10.0,-0.0024927188642323017,-0.01398712575245828,-4.607146813593192,0.4188086986541748,-2.02192212318762,-10.0,-0.08954612910747528,0.0,1.7980862724780946
0.08,0.1743620196681375,0.28,0.3298604189797988,0.0,0.04455750727060838,0.3,-0.03344077989459038,-0.21052214750714887,-10.0,0.24992573261260986,-0.21052214749133405,-10.0,0.6906901597976685,-0.08364293547502274,-10.0,-0.0024927188642323017,-0.022509326098706612,-10.0,0.4188086986541748,-2.346535218504122,10.0,-0.08954612910747528,0.0,1.7998771950602441
0.1,0.1743620196681375,0.28,0.3298604189797988,0.0,0.04455750727060838,0.3,-0.03344077989459038,-0.2683206598642297,-10.0,0.24992573261260986,-0.2683206598488893,-10.0,0.6906901597976685,-0.10203466186858298,-10.0,-0.0024927188642323017,-0.04267748084374999,-10.0,0.4188086986541748,-2.0712094881984764,-10.0,-0.08954612910747528,0.0,1.8016681176423937
0.12000000000000001,0.1743620196681375,0.28,0.3298604189797988,0.0,0.04455750727060838,0.3,-0.03344077989459038,-0.2691998734985833,-10.0,0.24992573261260986,-0.26919987348753566,-10.0,0.6906901597976685,-0.11084756112249433,-10.0,-0.0024927188642323017,-0.06240375877062617,-10.0,0.4188086986541748,-2.284611772672461,-9.01823862001653,-0.08954612910747528,0.0,1.803459040224543
0.14,0.1743620196681375,0.28,0.3298604189797988,0.0,0.04455750727060838,0.3,-0.03344077989459038,-0.30127202554647625,-10.0,0.24992573261260986,-0.30127202554437754,-10.0,0.6906901597976685,-0.12120297152311013,-10.0,-0.0024927188642323017,-0.10704091806242347,-10.0,0.4188086986541748,-2.1367415922320876,-10.0,-0.08954612910747528,0.0,1.8052499628066925
0.16,0.1743620196681375,0.28,0.3298604189797988,0.0,0.04455750727060838,0.3,-0.03344077989459038,-0.30127143123075684,-10.0,0.24992573261260986,-0.30127143129303835,-10.0,0.6906901597976685,-0.12165633621439788,-10.0,-0.0024927188642323017,-0.16071131179531362,-10.0,0.4188086986541748,-2.2608937755952176,-10.0,-0.08954612910747528,0.0,1.807040885388842
0.18,0.1743620196681375,0.28,0.3298604189797988,0.0,0.04455750727060838,0.3,-0.03344077989459038,-0.3205431653115587,-10.0,0.24992573261260986,-0.3205431653698094,-10.0,0.6906901597976685,-0.12143341913485546,-10.0,-0.0024927188642323017,-0.2559661381800407,-10.0,0.4188086986541748,-2.1706661904065863,-10.0,-0.08954612910747528,0.0,1.8088318079709915
